lessonName,lessonTime,lessonClass,lessonTeacher,lessonDay,groupName,podGroup,numerator,id
пр.Иностранный язык,11.50-13.25 ,14,Кожанова Л.В.,ВТОРНИК     ,Х-214,1,0,237
пр.Иностранный язык,11.50-13.25 ,15,Полозова С.В.,ВТОРНИК     ,Х-214,1,0,238
пр.Иностранный язык,11.50-13.25 ,14,Кожанова Л.В.,ВТОРНИК     ,Х-214,1,1,239
пр.Иностранный язык,11.50-13.25 ,15,Полозова С.В.,ВТОРНИК     ,Х-214,1,1,240
пр.Математика,13.35-15.10 ,205,Кузнецов С.Ф.,ВТОРНИК     ,Х-214,1,0,241
пр.Математика,13.35-15.10 ,205,Кузнецов С.Ф.,ВТОРНИК     ,Х-214,1,1,242
ЭСТЕТИКА И КУЛЬТУРА БАЗ,15.20-16.55 ,-,-,ВТОРНИК     ,Х-214,1,0,243
ЭСТЕТИКА И КУЛЬТУРА БАЗ,15.20-16.55 ,-,-,ВТОРНИК     ,Х-214,1,1,244
л.Физика,09.45-11.20 ,53,Власов Ю.Н., СРЕДА      ,Х-214,1,0,245
л.Физика,09.45-11.20 ,53,Власов Ю.Н., СРЕДА      ,Х-214,1,1,246
"лаб.Информатика,",11.50-13.25 ,309а,Чернышова Е.В., СРЕДА      ,Х-214,1,0,247
"лаб.Физика,",11.50-13.25 ,55,Власов Ю.Н., СРЕДА      ,Х-214,1,1,248
пр.Иностранный язык,13.35-15.10 ,14,Хрячкова Л.А., СРЕДА      ,Х-214,1,0,249
пр.Иностранный язык,13.35-15.10 ,14,Хрячкова Л.А., СРЕДА      ,Х-214,1,1,250
"Элективные дисциплины (курсы) по физической культуре и спорту, общая физическая подготовка",11.50-13.25 ,-,-,ЧЕТВЕРГ     ,Х-214,1,0,251
"Элективные дисциплины (курсы) по физической культуре и спорту, общая физическая подготовка",11.50-13.25 ,-,-,ЧЕТВЕРГ     ,Х-214,1,1,252
пр.Физика,13.35-15.10 ,40,Власов Ю.Н.,ЧЕТВЕРГ     ,Х-214,1,0,253
пр.Основы формирования личности,13.35-15.10 ,8,Злобин А.Н.,ЧЕТВЕРГ     ,Х-214,1,1,254
пр.Иностранный язык,15.20-16.55 ,4и,Кожанова Л.В.,ЧЕТВЕРГ     ,Х-214,1,0,255
пр.Иностранный язык,15.20-16.55 ,9и,Полозова С.В.,ЧЕТВЕРГ     ,Х-214,1,0,256
пр.Иностранный язык,15.20-16.55 ,4и,Кожанова Л.В.,ЧЕТВЕРГ     ,Х-214,1,1,257
пр.Иностранный язык,15.20-16.55 ,9и,Полозова С.В.,ЧЕТВЕРГ     ,Х-214,1,1,258
"пр.История (история России, всеобщая история)",08.00-09.35 ,8,Быковская Г.А.,ПЯТНИЦА     ,Х-214,1,0,259
"пр.История (история России, всеобщая история)",08.00-09.35 ,8,Быковская Г.А.,ПЯТНИЦА     ,Х-214,1,1,260
"л.История (история России, всеобщая история)",09.45-11.20 ,446,Быковская Г.А.,ПЯТНИЦА     ,Х-214,1,0,261
"л.Основы формирования личности (Социология, Культурология, Психология, Правоведение)",09.45-11.20 ,446,Злобин А.Н.,ПЯТНИЦА     ,Х-214,1,1,262
л.Информатика,11.50-13.25 ,401,Чернышова Е.В.,ПЯТНИЦА     ,Х-214,1,0,263
л.Введение в профессиональную деятельность,11.50-13.25 ,6-42,Нечаев М.В.,ПЯТНИЦА     ,Х-214,1,1,264
пр.Математика,13.35-15.10 ,207,Кузнецов С.Ф.,ПЯТНИЦА     ,Х-214,1,0,265
пр.Введение в профессиональную деятельность,13.35-15.10 ,6-42,Нечаев М.В.,ПЯТНИЦА     ,Х-214,1,1,266
л.Физическая культура,09.45-11.20 ,452,-,ПОНЕДЕЛЬНИК ,Х-214,2,0,267
пр.Физическая культура,09.45-11.20 ,-,-,ПОНЕДЕЛЬНИК ,Х-214,2,1,268
л.Математика,11.50-13.25 ,446,Кузнецов С.Ф.,ПОНЕДЕЛЬНИК ,Х-214,2,0,269
л.Математика,11.50-13.25 ,446,Кузнецов С.Ф.,ПОНЕДЕЛЬНИК ,Х-214,2,1,270
пр.Иностранный язык,13.35-15.10 ,14,Хрячкова Л.А.,ПОНЕДЕЛЬНИК ,Х-214,2,0,271
пр.Иностранный язык,13.35-15.10 ,14,Хрячкова Л.А.,ПОНЕДЕЛЬНИК ,Х-214,2,1,272
пр.Иностранный язык,11.50-13.25 ,14,Кожанова Л.В.,ВТОРНИК     ,Х-214,2,0,273
пр.Иностранный язык,11.50-13.25 ,15,Полозова С.В.,ВТОРНИК     ,Х-214,2,0,274
пр.Иностранный язык,11.50-13.25 ,14,Кожанова Л.В.,ВТОРНИК     ,Х-214,2,1,275
пр.Иностранный язык,11.50-13.25 ,15,Полозова С.В.,ВТОРНИК     ,Х-214,2,1,276
пр.Математика,13.35-15.10 ,205,Кузнецов С.Ф.,ВТОРНИК     ,Х-214,2,0,277
пр.Математика,13.35-15.10 ,205,Кузнецов С.Ф.,ВТОРНИК     ,Х-214,2,1,278
ЭСТЕТИКА И КУЛЬТУРА БАЗ,15.20-16.55 ,-,-,ВТОРНИК     ,Х-214,2,0,279
ЭСТЕТИКА И КУЛЬТУРА БАЗ,15.20-16.55 ,-,-,ВТОРНИК     ,Х-214,2,1,280
л.Физика,09.45-11.20 ,53,Власов Ю.Н., СРЕДА      ,Х-214,2,0,281
л.Физика,09.45-11.20 ,53,Власов Ю.Н., СРЕДА      ,Х-214,2,1,282
"лаб.Физика,",11.50-13.25 ,55,Власов Ю.Н., СРЕДА      ,Х-214,2,0,283
"лаб.Информатика,",11.50-13.25 ,309а,Чернышова Е.В., СРЕДА      ,Х-214,2,1,284
пр.Иностранный язык,13.35-15.10 ,14,Хрячкова Л.А., СРЕДА      ,Х-214,2,0,285
пр.Иностранный язык,13.35-15.10 ,14,Хрячкова Л.А., СРЕДА      ,Х-214,2,1,286
"Элективные дисциплины (курсы) по физической культуре и спорту, общая физическая подготовка",11.50-13.25 ,-,-,ЧЕТВЕРГ     ,Х-214,2,0,287
"Элективные дисциплины (курсы) по физической культуре и спорту, общая физическая подготовка",11.50-13.25 ,-,-,ЧЕТВЕРГ     ,Х-214,2,1,288
пр.Физика,13.35-15.10 ,40,Власов Ю.Н.,ЧЕТВЕРГ     ,Х-214,2,0,289
пр.Основы формирования личности,13.35-15.10 ,8,Злобин А.Н.,ЧЕТВЕРГ     ,Х-214,2,1,290
пр.Иностранный язык,15.20-16.55 ,4и,Кожанова Л.В.,ЧЕТВЕРГ     ,Х-214,2,0,291
пр.Иностранный язык,15.20-16.55 ,9и,Полозова С.В.,ЧЕТВЕРГ     ,Х-214,2,0,292
пр.Иностранный язык,15.20-16.55 ,4и,Кожанова Л.В.,ЧЕТВЕРГ     ,Х-214,2,1,293
пр.Иностранный язык,15.20-16.55 ,9и,Полозова С.В.,ЧЕТВЕРГ     ,Х-214,2,1,294
пр.Информатика,17.05-18.40 ,309а,Чернышова Е.В.,ЧЕТВЕРГ     ,Х-214,2,0,295
пр.Информатика,17.05-18.40 ,309а,Чернышова Е.В.,ЧЕТВЕРГ     ,Х-214,2,1,296
"пр.История (история России, всеобщая история)",08.00-09.35 ,8,Быковская Г.А.,ПЯТНИЦА     ,Х-214,2,0,297
"пр.История (история России, всеобщая история)",08.00-09.35 ,8,Быковская Г.А.,ПЯТНИЦА     ,Х-214,2,1,298
"л.История (история России, всеобщая история)",09.45-11.20 ,446,Быковская Г.А.,ПЯТНИЦА     ,Х-214,2,0,299
"л.Основы формирования личности (Социология, Культурология, Психология, Правоведение)",09.45-11.20 ,446,Злобин А.Н.,ПЯТНИЦА     ,Х-214,2,1,300
л.Информатика,11.50-13.25 ,401,Чернышова Е.В.,ПЯТНИЦА     ,Х-214,2,0,301
л.Введение в профессиональную деятельность,11.50-13.25 ,6-42,Нечаев М.В.,ПЯТНИЦА     ,Х-214,2,1,302
пр.Математика,13.35-15.10 ,207,Кузнецов С.Ф.,ПЯТНИЦА     ,Х-214,2,0,303
пр.Введение в профессиональную деятельность,13.35-15.10 ,6-42,Нечаев М.В.,ПЯТНИЦА     ,Х-214,2,1,304
"Элективные дисциплины (курсы) по физической культуре и спорту, общая физическая подготовка",11.50-13.25 ,-,-,ПОНЕДЕЛЬНИК ,Х-201,1,0,305
"Элективные дисциплины (курсы) по физической культуре и спорту, общая физическая подготовка",11.50-13.25 ,-,-,ПОНЕДЕЛЬНИК ,Х-201,1,1,306
л.Аналитическая химия и физико-химические методы анализа,13.35-15.10 ,446,Кучменко Т.А.,ПОНЕДЕЛЬНИК ,Х-201,1,0,307
л.Социология,13.35-15.10 ,446,Злобин А.Н.,ПОНЕДЕЛЬНИК ,Х-201,1,1,308
л.Физика,15.20-16.55 ,53,Власов Ю.Н.,ПОНЕДЕЛЬНИК ,Х-201,1,0,309
л.Физика,15.20-16.55 ,53,Власов Ю.Н.,ПОНЕДЕЛЬНИК ,Х-201,1,1,310
"лаб.Физика,",08.00-09.35 ,51,Власов Ю.Н.,ВТОРНИК     ,Х-201,1,1,311
лаб.АХ и ФХМА,09.45-11.20 ,440,Кучменко Т.А.,ВТОРНИК     ,Х-201,1,0,312
лаб.АХ и ФХМА,09.45-11.20 ,440,Кучменко Т.А.,ВТОРНИК     ,Х-201,1,1,313
лаб.АХ и ФХМА,11.50-13.25 ,440,Кучменко Т.А.,ВТОРНИК     ,Х-201,1,0,314
лаб.АХ и ФХМА,11.50-13.25 ,440,Кучменко Т.А.,ВТОРНИК     ,Х-201,1,1,315
пр.Социология,13.35-15.10 ,07,Злобин А.Н.,ВТОРНИК     ,Х-201,1,0,316
лаб.Техн. подгот. сырья,09.45-11.20 ,027,Перегудов Ю.С., СРЕДА      ,Х-201,1,0,317
"лаб.Органическая химия, Чурилина Е.В. 6-11 Технология подготовки сырья для неорганических производств,",09.45-11.20 ,027,Перегудов Ю.С., СРЕДА      ,Х-201,1,1,318
лаб.Техн. подгот. сырья,11.50-13.25 ,027,Перегудов Ю.С., СРЕДА      ,Х-201,1,0,319
"лаб.Органическая химия, Чурилина Е.В. 6-11 Технология подготовки сырья для неорганических производств,",11.50-13.25 ,027,Перегудов Ю.С., СРЕДА      ,Х-201,1,1,320
л.Органическая химия,09.45-11.20 ,37,Чурилина Е.В.,ЧЕТВЕРГ     ,Х-201,1,0,321
л.Органическая химия,09.45-11.20 ,37,Чурилина Е.В.,ЧЕТВЕРГ     ,Х-201,1,1,322
л.Технология подготовки сырья для неорганических производств,11.50-13.25 ,37,Перегудов Ю.С.,ЧЕТВЕРГ     ,Х-201,1,0,323
л.Технология подготовки сырья для неорганических производств,11.50-13.25 ,37,Перегудов Ю.С.,ЧЕТВЕРГ     ,Х-201,1,1,324
пр.Иностранный язык,13.35-15.10 ,1и,Кошеварова И.Б.,ЧЕТВЕРГ     ,Х-201,1,0,325
пр.Иностранный язык,13.35-15.10 ,14,Хрячкова Л.А.,ЧЕТВЕРГ     ,Х-201,1,0,326
пр.Иностранный язык,13.35-15.10 ,1и,Кошеварова И.Б.,ЧЕТВЕРГ     ,Х-201,1,1,327
пр.Иностранный язык,13.35-15.10 ,14,Хрячкова Л.А.,ЧЕТВЕРГ     ,Х-201,1,1,328
пр.Иностранный язык,15.20-16.55 ,14,Хрячкова Л.А.,ЧЕТВЕРГ     ,Х-201,1,0,329
пр.Иностранный язык,15.20-16.55 ,14,Хрячкова Л.А.,ЧЕТВЕРГ     ,Х-201,1,1,330
лаб.Техн. подгот. сырья,08.00-09.35 ,027,Перегудов Ю.С.,ПЯТНИЦА     ,Х-201,1,1,331
пр.Тепло- и хладотехника,09.45-11.20 ,333,Барбашин А.М.,ПЯТНИЦА     ,Х-201,1,0,332
пр.Физика,09.45-11.20 ,44,Власов Ю.Н.,ПЯТНИЦА     ,Х-201,1,1,333
пр.Иностранный язык,11.50-13.25 ,10и,Кошеварова И.Б.,ПЯТНИЦА     ,Х-201,1,0,334
пр.Иностранный язык,11.50-13.25 ,10и,Кошеварова И.Б.,ПЯТНИЦА     ,Х-201,1,1,335
л.Тепло- и хладотехника,13.35-15.10 ,410,Барбашин А.М.,ПЯТНИЦА     ,Х-201,1,1,336
"Элективные дисциплины (курсы) по физической культуре и спорту, общая физическая подготовка",11.50-13.25 ,-,-,ПОНЕДЕЛЬНИК ,Х-201,2,0,337
"Элективные дисциплины (курсы) по физической культуре и спорту, общая физическая подготовка",11.50-13.25 ,-,-,ПОНЕДЕЛЬНИК ,Х-201,2,1,338
л.Аналитическая химия и физико-химические методы анализа,13.35-15.10 ,446,Кучменко Т.А.,ПОНЕДЕЛЬНИК ,Х-201,2,0,339
л.Социология,13.35-15.10 ,446,Злобин А.Н.,ПОНЕДЕЛЬНИК ,Х-201,2,1,340
л.Физика,15.20-16.55 ,53,Власов Ю.Н.,ПОНЕДЕЛЬНИК ,Х-201,2,0,341
л.Физика,15.20-16.55 ,53,Власов Ю.Н.,ПОНЕДЕЛЬНИК ,Х-201,2,1,342
"лаб.Физика,",08.00-09.35 ,51,Власов Ю.Н.,ВТОРНИК     ,Х-201,2,0,343
лаб.АХ и ФХМА,09.45-11.20 ,436,Никулина А.В.,ВТОРНИК     ,Х-201,2,0,344
лаб.АХ и ФХМА,09.45-11.20 ,436,Никулина А.В.,ВТОРНИК     ,Х-201,2,1,345
лаб.АХ и ФХМА,11.50-13.25 ,436,Никулина А.В.,ВТОРНИК     ,Х-201,2,0,346
лаб.АХ и ФХМА,11.50-13.25 ,436,Никулина А.В.,ВТОРНИК     ,Х-201,2,1,347
пр.Социология,13.35-15.10 ,07,Злобин А.Н.,ВТОРНИК     ,Х-201,2,0,348
"лаб.Органическая химия,",09.45-11.20 ,6-11,Чурилина Е.В., СРЕДА      ,Х-201,2,0,349
лаб.Техн. подгот. сырья,09.45-11.20 ,027,Перегудов Ю.С., СРЕДА      ,Х-201,2,1,350
"лаб.Органическая химия,",11.50-13.25 ,6-11,Чурилина Е.В., СРЕДА      ,Х-201,2,0,351
лаб.Техн. подгот. сырья,11.50-13.25 ,027,Перегудов Ю.С., СРЕДА      ,Х-201,2,1,352
л.Органическая химия,09.45-11.20 ,37,Чурилина Е.В.,ЧЕТВЕРГ     ,Х-201,2,0,353
л.Органическая химия,09.45-11.20 ,37,Чурилина Е.В.,ЧЕТВЕРГ     ,Х-201,2,1,354
л.Технология подготовки сырья для неорганических производств,11.50-13.25 ,37,Перегудов Ю.С.,ЧЕТВЕРГ     ,Х-201,2,0,355
л.Технология подготовки сырья для неорганических производств,11.50-13.25 ,37,Перегудов Ю.С.,ЧЕТВЕРГ     ,Х-201,2,1,356
пр.Иностранный язык,13.35-15.10 ,1и,Кошеварова И.Б.,ЧЕТВЕРГ     ,Х-201,2,0,357
пр.Иностранный язык,13.35-15.10 ,14,Хрячкова Л.А.,ЧЕТВЕРГ     ,Х-201,2,0,358
пр.Иностранный язык,13.35-15.10 ,1и,Кошеварова И.Б.,ЧЕТВЕРГ     ,Х-201,2,1,359
пр.Иностранный язык,13.35-15.10 ,14,Хрячкова Л.А.,ЧЕТВЕРГ     ,Х-201,2,1,360
пр.Иностранный язык,15.20-16.55 ,14,Хрячкова Л.А.,ЧЕТВЕРГ     ,Х-201,2,0,361
пр.Иностранный язык,15.20-16.55 ,14,Хрячкова Л.А.,ЧЕТВЕРГ     ,Х-201,2,1,362
лаб.Техн. подгот. сырья,08.00-09.35 ,027,Перегудов Ю.С.,ПЯТНИЦА     ,Х-201,2,0,363
пр.Тепло- и хладотехника,09.45-11.20 ,333,Барбашин А.М.,ПЯТНИЦА     ,Х-201,2,0,364
